Time,Ethical_Compliance,Legal_Compliance,Land_Usage_Compliance,International_Law_Compliance,Overall_Compliance_Score,Project_Maturity_Level,Investment_Level,Safety_Score,Overall_Governance
44.44444444444445,0.4400000000000002,0.4400000000000002,0.8800000000000004,0.6600000000000005,1.36125,3.0456250000000016,2.2,99.90863125,1.6048243750000009
45.45454545454546,0.45000000000000023,0.45000000000000023,0.9000000000000005,0.6750000000000005,1.36125,3.1865625000000013,2.25,99.904403125,1.6630284375000004
46.46464646464647,0.46000000000000024,0.46000000000000024,0.9200000000000005,0.6900000000000005,1.36125,3.330687500000001,2.3,99.900079375,1.7221983125
47.47474747474748,0.47000000000000025,0.47000000000000025,0.9400000000000005,0.7050000000000005,1.36125,3.4780000000000015,2.3499999999999996,99.89566,1.7823339999999999
48.484848484848484,0.48000000000000026,0.48000000000000026,0.9600000000000005,0.7200000000000005,1.36125,3.6285000000000016,2.3999999999999995,99.891145,1.8434355000000011
49.494949494949495,0.49000000000000027,0.49000000000000027,0.9800000000000005,0.7350000000000005,1.36125,3.782187500000002,2.4499999999999993,99.886534375,1.9055028125000009
50.505050505050505,0.5000000000000002,0.5000000000000002,1.0000000000000004,0.7500000000000006,1.36125,3.9390625000000017,2.499999999999999,99.881828125,1.9685359375000004
51.515151515151516,0.5100000000000002,0.5100000000000002,1.0200000000000005,0.7650000000000006,1.36125,4.099125000000002,2.549999999999999,99.87702625,2.0325348750000005
52.525252525252526,0.5200000000000002,0.5200000000000002,1.0400000000000005,0.7800000000000006,1.36125,4.262375000000002,2.5999999999999988,99.87212875,2.0974996250000006
53.535353535353536,0.5300000000000002,0.5300000000000002,1.0600000000000005,0.7950000000000006,1.36125,4.428812500000002,2.6499999999999986,99.867135625,2.1634301875000004
54.54545454545455,0.5400000000000003,0.5400000000000003,1.0800000000000005,0.8100000000000006,1.36125,4.598437500000002,2.6999999999999984,99.862046875,2.2303265625
55.55555555555556,0.5500000000000003,0.5500000000000003,1.1000000000000005,0.8250000000000006,1.36125,4.771250000000002,2.7499999999999982,99.8568625,2.29818875
56.56565656565657,0.5600000000000003,0.5600000000000003,1.1200000000000006,0.8400000000000006,1.36125,4.947250000000002,2.799999999999998,99.8515825,2.3670167500000003
57.57575757575758,0.5700000000000003,0.5700000000000003,1.1400000000000006,0.8550000000000006,1.36125,5.1264375000000015,2.849999999999998,99.846206875,2.436810562500001
58.58585858585859,0.5800000000000003,0.5800000000000003,1.1600000000000006,0.8700000000000007,1.36125,5.308812500000002,2.8999999999999977,99.840735625,2.5075701875000007
