Time,Ethical_Compliance,Legal_Compliance,Land_Usage_Compliance,International_Law_Compliance,Overall_Compliance_Score,Project_Maturity_Level,Investment_Level,Safety_Score
72.72727272727273,0.7200000000000004,0.7200000000000004,1.4400000000000008,1.0800000000000003,0.9900000000000004,8.19675,3.599999999999995,99.7540975
73.73737373737374,0.7300000000000004,0.7300000000000004,1.4600000000000009,1.0950000000000002,1.0037500000000006,8.4269375,3.649999999999995,99.747191875
74.74747474747475,0.7400000000000004,0.7400000000000004,1.4800000000000009,1.11,1.0175000000000005,8.660312499999998,3.699999999999995,99.740190625
75.75757575757576,0.7500000000000004,0.7500000000000004,1.5000000000000009,1.125,1.0312500000000004,8.896874999999998,3.7499999999999947,99.73309375
76.76767676767678,0.7600000000000005,0.7600000000000005,1.520000000000001,1.14,1.0450000000000004,9.136624999999999,3.7999999999999945,99.72590125
77.77777777777779,0.7700000000000005,0.7700000000000005,1.540000000000001,1.1549999999999998,1.0587500000000003,9.379562499999999,3.8499999999999943,99.718613125
78.7878787878788,0.7800000000000005,0.7800000000000005,1.560000000000001,1.1699999999999997,1.0725000000000005,9.625687499999998,3.899999999999994,99.711229375
79.7979797979798,0.7900000000000005,0.7900000000000005,1.580000000000001,1.1849999999999996,1.0862500000000004,9.874999999999998,3.949999999999994,99.70375
80.80808080808082,0.8000000000000005,0.8000000000000005,1.600000000000001,1.1999999999999995,1.1000000000000003,10.127499999999998,3.999999999999994,99.696175
81.81818181818183,0.8100000000000005,0.8100000000000005,1.620000000000001,1.2149999999999994,1.1137500000000005,10.383187499999996,4.049999999999994,99.688504375
82.82828282828284,0.8200000000000005,0.8200000000000005,1.640000000000001,1.2299999999999993,1.1275000000000004,10.642062499999994,4.099999999999993,99.680738125
83.83838383838385,0.8300000000000005,0.8300000000000005,1.660000000000001,1.2449999999999992,1.1412500000000003,10.904124999999995,4.149999999999993,99.67287625
84.84848484848486,0.8400000000000005,0.8400000000000005,1.680000000000001,1.2599999999999991,1.1550000000000002,11.169374999999995,4.199999999999993,99.66491875
85.85858585858587,0.8500000000000005,0.8500000000000005,1.700000000000001,1.274999999999999,1.1687500000000002,11.437812499999994,4.249999999999993,99.656865625
86.86868686868688,0.8600000000000005,0.8600000000000005,1.720000000000001,1.289999999999999,1.1825000000000003,11.709437499999995,4.299999999999993,99.648716875
87.87878787878789,0.8700000000000006,0.8700000000000006,1.740000000000001,1.3049999999999988,1.1962500000000003,11.984249999999994,4.3499999999999925,99.6404725
88.8888888888889,0.8800000000000006,0.8800000000000006,1.7600000000000011,1.3199999999999987,1.2100000000000002,12.262249999999993,4.399999999999992,99.6321325
89.89898989898991,0.8900000000000006,0.8900000000000006,1.7800000000000011,1.3349999999999986,1.2237500000000003,12.543437499999992,4.449999999999992,99.62369687500001
90.90909090909092,0.9000000000000006,0.9000000000000006,1.8000000000000012,1.3499999999999985,1.2375000000000003,12.827812499999993,4.499999999999992,99.615165625
91.91919191919193,0.9100000000000006,0.9100000000000006,1.8200000000000012,1.3649999999999984,1.2512500000000002,13.115374999999993,4.549999999999992,99.60653875
92.92929292929294,0.9200000000000006,0.9200000000000006,1.8400000000000012,1.3799999999999983,1.2650000000000001,13.406124999999992,4.599999999999992,99.59781625
93.93939393939395,0.9300000000000006,0.9300000000000006,1.8600000000000012,1.3949999999999982,1.27875,13.700062499999992,4.6499999999999915,99.588998125
94.94949494949496,0.9400000000000006,0.9400000000000006,1.8800000000000012,1.4099999999999981,1.2925000000000002,13.997187499999992,4.699999999999991,99.580084375
95.95959595959597,0.9500000000000006,0.9500000000000006,1.9000000000000012,1.424999999999998,1.3062500000000001,14.29749999999999,4.749999999999991,99.571075
96.96969696969697,0.9600000000000006,0.9600000000000006,1.9200000000000013,1.439999999999998,1.32,14.60099999999999,4.799999999999991,99.56197
97.97979797979798,0.9700000000000006,0.9700000000000006,1.9400000000000013,1.4549999999999979,1.3337500000000002,14.90768749999999,4.849999999999991,99.552769375
98.98989898989899,0.9800000000000006,0.9800000000000006,1.9600000000000013,1.4699999999999978,1.3475000000000001,15.21756249999999,4.899999999999991,99.543473125
100.0,0.9900000000000007,0.9900000000000007,1.9800000000000013,1.4849999999999977,1.36125,15.53062499999999,4.94999999999999,99.53408125
